





ID-EVENTO TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;AUDIENCIA;
10998735;"Concierto Banda Sinf�nica Municipal. 11 de octubre de 2019";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"20:00";"Lugar: Plaza Salvador Dal�";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca9181629607c610VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"/contenido/actividades/Musica/Clasica";"";
10998698;"Concierto Banda Sinf�nica Municipal. 9 de octubre de 2019";"";"1";"0";"";"";"2019-10-09 00:00:00.0";"2019-10-09 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce4081629607c610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Luc�a (Latina)";"435330";"4470783";"40.38513183038149";"-3.761911556533903";"LATINA";"/contenido/actividades/Musica/Clasica";"";
11019944;"Concierto Chassol";"18  euros general / 15  euros reducida";"0";"0";"";"";"2019-11-09 00:00:00.0";"2019-11-09 23:59:00.0";"20:30";"jazz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=536fa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11014071;"Concierto Ciclo de Oto�o. 2 de octubre de 2019";"";"0";"0";"";"";"2019-10-02 00:00:00.0";"2019-10-02 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7cda4e0fe91d610VgnVCM1000001d4a900aRCRD";"Concierto Ciclo de Oto�o. 2 de octubre de 2019";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e61e81629607c610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4a4eb6fbd71c010VgnVCM1000000b205a0aRCRD";"Auditorio Nacional de M�sica";"442619";"4477707";"40.44615938706209";"-3.6779448874160314";"CHAMARTIN";"/contenido/actividades/Musica/Clasica";"";
11014072;"Concierto Ciclo de Oto�o. 20 de noviembre de 2019";"";"0";"0";"";"";"2019-11-20 00:00:00.0";"2019-11-20 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e30ea4e0fe91d610VgnVCM1000001d4a900aRCRD";"Concierto Ciclo de Oto�o. 20 de noviembre de 2019";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d77e81629607c610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4a4eb6fbd71c010VgnVCM1000000b205a0aRCRD";"Auditorio Nacional de M�sica";"442619";"4477707";"40.44615938706209";"-3.6779448874160314";"CHAMARTIN";"/contenido/actividades/Musica/Clasica";"";
10998687;"Concierto Ciclo de Oto�o. 7 de noviembre de 2019";"";"1";"0";"";"";"2019-11-07 00:00:00.0";"2019-11-07 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=735f81629607c610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=484e48afb2c5f010VgnVCM1000000b205a0aRCRD";"IFEMA Palacio Municipal (antes Palacio Municipal de Congresos)";"447746";"4479250";"40.462279059260595";"-3.6163368537403127";"BARAJAS";"/contenido/actividades/Musica/Clasica";"";
10998693;"Concierto Ciclo de Oto�o.18 de diciembre de 2019";"";"1";"0";"";"";"2019-12-18 00:00:00.0";"2019-12-18 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=02ff81629607c610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=484e48afb2c5f010VgnVCM1000000b205a0aRCRD";"IFEMA Palacio Municipal (antes Palacio Municipal de Congresos)";"447746";"4479250";"40.462279059260595";"-3.6163368537403127";"BARAJAS";"/contenido/actividades/Musica/Clasica";"";
11019240;"Concierto Circuit des Yeux's Salom�";"12  euros general / 10  euros reducida";"0";"0";"";"";"2019-10-15 00:00:00.0";"2019-10-15 23:59:00.0";"20:30";"Circuit des Yeux's";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e0300141de3d610VgnVCM1000001d4a900aRCRD";"Concierto Circuit des Yeux's Salom�";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=131300141de3d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019953;"Concierto David Virelles";"15  euros general / 13  euros reducida";"0";"0";"";"";"2019-11-22 00:00:00.0";"2019-11-22 23:59:00.0";"";"jazz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd9fa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
10959146;"Concierto de Lied";"";"1";"0";"";"";"2019-10-23 00:00:00.0";"2019-10-23 23:59:00.0";"19:00";"Andrea Schwab (mezzosoprano).   Joanna Niederdorfer (piano).  Organizado por el Foro Cultural de Austria y la Asociaci�n de Amigos de las Casas-Palacio, los Museos y la M�sica.   Este evento se enmarca en el proyecto cultural-did�ctico fundado por Andrea Schwab hace diez a�os bajo el t�tulo 'Mujeres compositoras' (Frauen komponieren). Con este concepto integrador, Schwab tiene como objetivo dar a conocer por todo el mundo las obras m�s interesantes de mujeres compositoras de diferentes �pocas y diferentes pa�ses a un amplio p�blico amante de la m�sica. En esta ocasi�n se incluyen canciones de Maria Theresia Paradis (1759-1824), Maria Szymanowska (1789-1831), Marianna Czegka (1782-1850), Julie von Baroni-Cavalcabo (1813-1887), Jeannette B�rde (1799-1874), Maria Szymanowska (1789-1831), Alma Mahler-Werfel (1879-1964), Lise Maria Mayer (1894-1968), Colette Cras-Tansman (1908-1953), Camillla Frydan (1887-1949), Anita Lelewer (1915-2012), Anita Lelewer (1915-2012), Silvia Sommer (Born 1944) y Katharina Kreuz (Born 1982). Andrea Schwab imparte clases de canto en Eisenstadt (Austria). Joanna Niederdorfer es docente en la Universidad de M�sica de Graz.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0de7485be29fa610VgnVCM1000001d4a900aRCRD";"Conciertos en el Centro Cultural Nicol�s Salmer�n";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddcc94bdeec6f510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicol�s Salmer�n (Chamart�n)";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"CHAMARTIN";"/contenido/actividades/Musica";"";
11027905;"Concierto de m�sica cl�sica";"";"1";"0";"";"";"2019-10-19 00:00:00.0";"2019-10-19 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bf0af800286d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"SALAMANCA";"/contenido/actividades/Musica";"";
11031952;"CONCIERTO DE NOVIEMBRE";"";"1";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"19:00";"Jazz.Voz: Natalia Baeza.Piano: Juan S�nchez.Contrabajo: Juan San Mart�n.En el formato tr�o, la presencia del contrabajo es a�n m�s sobresaliente imprimiendo al repertorio una especial calidez, completadocon la presencia de un piano con alusiones que pueden ir desde el cl�sico hasta el funky, y la especial plasticidad y versatilidad queimprime la voz.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0d5c2e24a68d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"HORTALEZA";"/contenido/actividades/Musica";"";
11030913;"Concierto de Piano";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"19:00";"A cargo de los alumnos y alumnas de la Escuela Adictos a las Teclas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80e9e4cfa318d610VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Sociocultural El Greco (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e1264b68b893510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cae2b3e42751c010VgnVCM2000000c205a0aRCRD";"Centro Sociocultural El Greco (Latina)";"436578";"4473235";"40.407316328180464";"-3.747465416906973";"LATINA";"/contenido/actividades/Musica";"";
11028186;"Concierto de piano Franz Schubert: Viaje en la noche";"";"1";"0";"";"";"2019-10-09 00:00:00.0";"2019-10-09 23:59:00.0";"19:00";"�ngel Recas (piano).  Programa: Schubert/Liszt: Am Meer, N� 12 Schwanengesang (El Canto del Cisne), octubre 1828 (transcripci�n Franz Liszt (ca 6?). Franz Schubert (1797-2828): Sonata n�21, D 960 (1828) (ca 51?). Entrada libre y gratuita hasta completar aforo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfc4b84287c6d610VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Puerta de Toledo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=89d8ab2f31429610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ea1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Puerta de Toledo (Centro)";"439593";"4473220";"40.40740551053055";"-3.7119218940274026";"CENTRO";"/contenido/actividades/Musica";"";
11027925;"Concierto de Piano y Trompeta";"";"1";"0";"";"";"2019-10-19 00:00:00.0";"2019-10-19 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=34210b04c486d610VgnVCM1000001d4a900aRCRD";"Concierto de Piano y Trompeta";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=41f00b04c486d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Los Rosales (Villaverde)";"442482";"4466908";"40.35074797433515";"-3.6773064421969233";"VILLAVERDE";"";"";
11025952;"Concierto de Trapos Sucios";"";"1";"0";"";"";"2019-10-12 00:00:00.0";"2019-10-12 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f650d28e4e5d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"SAN BLAS-CANILLEJAS";"/contenido/actividades/Musica";"";
11028664;"Concierto D�o Divoce";"";"1";"0";"";"";"2019-10-05 00:00:00.0";"2019-10-05 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=46619057c4d6d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Galileo (Chamber�)";"439741";"4476139";"40.43371190964793";"-3.7104543597957758";"CHAMBERI";"/contenido/actividades/Musica";"";
11028628;"Concierto D�o Swam";"";"1";"0";"";"";"2019-10-04 00:00:00.0";"2019-10-04 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2119057c4d6d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Galileo (Chamber�)";"439741";"4476139";"40.43371190964793";"-3.7104543597957758";"CHAMBERI";"/contenido/actividades/Musica";"";
11019977;"Concierto EPOS";"Entrada Libre";"0";"0";"";"";"2019-12-22 00:00:00.0";"2019-12-22 23:59:00.0";"12:30";"epos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1630a0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019247;"Concierto F�tima Al Qadiri";"12  euros general / 10  euros reducida";"0";"0";"";"";"2019-10-24 00:00:00.0";"2019-10-24 23:59:00.0";"20:30";"F�tima Al Qadiri";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=652300141de3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019230;"Concierto Fennesz";"12  euros general / 10  euros reducida";"0";"0";"";"";"2019-10-08 00:00:00.0";"2019-10-08 23:59:00.0";"20:30";"Fennesz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=55d200141de3d610VgnVCM1000001d4a900aRCRD";"Concierto Fennesz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aad200141de3d610VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019959;"Concierto Kokoroko";"15  euros general / 13  euros reducida";"0";"0";"";"";"2019-11-23 00:00:00.0";"2019-11-23 23:59:00.0";"20:30";"jazz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=82cfa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11030741;"Concierto l�rico";"";"1";"0";"";"";"2019-10-26 00:00:00.0";"2019-10-26 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b6c73d01cf7d610VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)";"443760";"4474815";"40.42206601994432";"-3.662968075865235";"SALAMANCA";"/contenido/actividades/Musica";"";
11019915;"Concierto Los Voluble";"10  euros general / 8  euros reducida";"0";"0";"";"";"2019-12-05 00:00:00.0";"2019-12-05 23:59:00.0";"20:30";"Los Voluble";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=857ea0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019965;"Concierto Luc�a Rey";"5 euros";"0";"0";"";"";"2019-11-27 00:00:00.0";"2019-11-27 23:59:00.0";"20:30";"Luc�a Rey";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59efa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019316;"Concierto Mar�a Rod�s";"15  euros general / 13  euros reducida";"0";"0";"";"";"2019-10-01 00:00:00.0";"2019-10-01 23:59:00.0";"20:30";"Mar�a Rod�s";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d22500141de3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11030819;"Concierto M�sica de C�mara";"";"1";"0";"";"";"2019-10-04 00:00:00.0";"2019-10-04 23:59:00.0";"19:00";"Con Lara Rodr�guez al clarinete y Francisco Espinosa al piano.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f84673d01cf7d610VgnVCM2000001f4a900aRCRD";"Programa de actividades en el Centro Cultural Sara Montiel (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd49b87374893510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Sara Montiel (Latina)";"434222";"4472418";"40.399764677637116";"-3.775144917950534";"LATINA";"/contenido/actividades/Musica";"";
11019933;"Concierto Nubya Garcia";"12  euros general / 10  euros reducida";"0";"0";"";"";"2019-11-07 00:00:00.0";"2019-11-07 23:59:00.0";"20:30";"JAZZ";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d4fa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/Musica/JazzSoulFunkySwingReagge";"";
11013697;"Concierto para el Alma";"";"1";"0";"";"";"2019-10-11 00:00:00.0";"2019-10-11 23:59:00.0";"19:00";"M�sica    T�tulo: Concierto para el Alma  Int�rprete: Crea con el Sonido ? Marina Aznar  P�blico: Adulto, mayores de 12 a�os  Duraci�n: 60 minutos  Sinopsis: Acaricia instrumentos, y de sus movimientos suaves y delicados surgen arpegios de guitarra, el sonido de caracolas, el fluir de r�os y cascadas, los cantos lejanos de gallos y p�jaros de la ma�ana. Cuando Marina canta huele a musgo, a magnolia?";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=17974ae6a831d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural San Juan Bautista (Ciudad Lineal)";"444202";"4478162";"40.45224737965276";"-3.6580402287911937";"CIUDAD LINEAL";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11019956;"Concierto Peter Br�tzmann/Heather Leigh";"15  euros general / 13  euros reducida";"0";"0";"";"";"2019-11-29 00:00:00.0";"2019-11-29 23:59:00.0";"20:30";"jazz";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80bfa0c279f3d610VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Conde Duque";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"CENTRO";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
